Channel Title,Channel Username,ID,Message,Date,Media Path
ABAY MART ዓባይ ገበያ,@abaymart,6293,"🤩😍እንዳያመልጥዎት!!!
ኑሮዎን የሚያቀሉ ምርጥ ኦሪጅናል በአየር የሚሞሉ ፍራሾች፣ሶፋ የልጆች መዋኛ ገንዳዎች እና መዝለያ መጫወቻዎችን በተመጣጣኝ ዋጋ አቅርበናል። ያሉበት እናደርሳለን!!!

አባይ ገበያ፤ ምርጥ ምርጡን ለናንተ!!!
👍  ይምጡና ይጎብኙን ተደስተው ይመለሳሉ

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
❇️ቁጥር 1:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
❇️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-05-28 16:25:01+00:00,photos\@abaymart_6293.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6292,,2024-05-28 14:00:28+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6291,"💥PIPE CLEANING SPRING STICK
🤩ለኩሽና አልያም ለገላ መታጠቢያ ትቦ ሲደፈን ቆሻሻውን ማውጫ!
🤩በውስጡ መቆንጠጫ መሰል ነገር ስላለው ፓምፕ በማድረግ በቀላሉ የተደፈነውን ያወጣዋል
🤩ለአያያዝ ምቹ
- Material: PP + steel wire.
- Size: About 160 x 1 x 1cm.
- Widely used for cleaning bathrooms, kitchen, sinks, tubs, and dredging pipe, drain, sewers and other places clogged often.

👉Efficiently catch hair, food and other blockages.

👉Easy to capture a solid obstruction and hook the hair and debris
👉Easy to use
👉Easy to clean

👉The best way to clean drains without the use of chemicals. Safe for our rivers and marine life.

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 14:00:28+00:00,photos\@abaymart_6291.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6290,,2024-05-28 14:00:28+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6289,"💥MOMCOC GRILL PAN
🤩3 IN 1 የእንቁላል፣የስጋ፣ፓንኬክ መጥበሻ!
👉 Easy Clean
👉Time-Saving
👉Multi-sectional design
Non-stick / non-toxic coating (PTFE / no PFOAs)

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 14:00:28+00:00,photos\@abaymart_6289.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6288,,2024-05-28 14:00:28+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6287,"💥2 SCLICE BREAD TOASTER
🤩2 IN 1 ዳቦ መጥበሻ!
👉Brand
Sokany
👉Color:
Silver
👉Material:
Aluminum
👉Product Dimensions
5""D x 8""W x 6.5""H
👉Specific Uses For Product
Bread
👉 800 watt
👉Time-Saving

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 14:00:28+00:00,photos\@abaymart_6287.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6286,"⭐️SANFORD BREAD TOASTER
🤩4 በ 1 ዳቦ መጥበሻ!
🤩High Quality Material
😁👉Variable Width.
😁👉6 Variable Electronic Browning Control.
😁👉Crumb Tray For Easy Cleaning.
😁👉Stainless Steel Side Insert.
😁👉Bread Anti-Jam Protection.
😁👉AC Cord Storage | 1150-1400W

የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-05-28 14:00:28+00:00,photos\@abaymart_6286.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6285,,2024-05-28 14:00:28+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6284,"💥MULTI-FUNCTION FILTER
🤩በከፍተኛ መጠን እንዲወርድ የሚያደርግ የቧንቧ መቀጠያ!
👉Simple Installation 
👉Directly installation
👉Water saving 50% 
👉 360-Degree Swivel
👉Environmental Protection Materials --- new materials: ABS + Brass + Stainless steel filter

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 14:00:28+00:00,photos\@abaymart_6284.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6283,,2024-05-28 09:34:56+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6282,"⭐️Stainless Steel Long-lasting Insulated Coffee Cup
  🌟ሙቅ እና ቀዘቃዛ የሆነ መጠጥን በነበረበት የሙቀት መጠን አቀዝቀዞ ወይም አሙቆ ማቆየት የሚችል 
👉ከብረት የተሰራ 
👉ጠንካራ
👉510 ሚሊ ሊትር
Advantage: Eco-friendly Natural Healthy
Usage: Coffee. Tea. Beer. Water
Style: Modern Fashionable

ዋጋ፦  750 ብር ብቻ✅

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
አድራሻ:

❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969
ለዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-05-28 09:34:47+00:00,photos\@abaymart_6282.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6281,,2024-05-28 09:34:39+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6280,"💥MITSHU INFRARED COOKER
🤩touch senser ያለው ስቶቭ!
👉Power2000 WTemperature
👉controlDigitalHeating 
👉elementHigh-quality 
👉infraredControl panelTouch
👉sensorHandlesCool touch
👉aluminiumHousingStainless steelPlate materialAnti-pressure crystalline
👉glassColorBlackTemperature
👉ControlAdjustable 
👉manualWidth405 mm
👉Product Dimensions - WxDxH40.5 x 9 x 30 cmWeight2.80 kgVoltage220-240V ~ 50/60Hz

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 09:33:43+00:00,photos\@abaymart_6280.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6279,,2024-05-28 09:33:34+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6278,"💥TRAVEL IRON
🤩ኑሮዎን ያቅሉ!ዘመናዊ ካውያ!
🤩ለአጠቃቀም ምቹ!
👉300ml ውሀ የሚይዝ
👉ከልብስ ጋር የማይጣበቅ
👉ውሀ እየረጨ የሚተኩስ
👉220-240v
👉50-60HZ
👉1200W
👉remove winkles and unwanted creases
👉control temprature adjustable
🔥temperature b/n121°cto 182°c
🔥220v 50HZ/60HZ
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ልብስ ለማግኘት
Abay mart:የፌስቡክ ገፆችን ለማግኘት ይህን በመጫን👈ትዕዛዝ አስተያየትና ጥያቄ ያስቀምጡልን",2024-05-28 09:33:21+00:00,photos\@abaymart_6278.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6277,,2024-05-28 09:33:00+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6276,"💥DECORAT ICE-CREAM
🤩ኑሮዎን ያቅሉ!የክሬም ቅርፅ ዲኮር መስሪያ!
👉ለአጠቃቀም ምቹ!
👉የተለያዩ ቅርፅ ማውጫዎችን በውስጡ የያዘ!
😎በተለያየ color የቀረበ!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናትዕቃዎችንለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-05-28 09:32:41+00:00,photos\@abaymart_6276.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6275,"💥MULTI-FUNCTION FILTER
🤩በከፍተኛ መጠን እንዲወርድ የሚያደርግ የቧንቧ መቀጠያ!
👉Simple Installation 
👉Directly installation
👉Water saving 50% 
👉 360-Degree Swivel
👉Environmental Protection Materials --- new materials: ABS + Brass + Stainless steel filter

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 09:32:22+00:00,photos\@abaymart_6275.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6274,,2024-05-28 04:45:51+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6273,"⭐️ 3-Speed Rechargeable Electric Hand Mixer Mini Food Chopper

👉High-quality materials
👉High Power Motor
👉Sharp Blade
👉Portable
👉Save time & effort
👉 Egg & Garlic Whisk
👉Food grade cup
👉Multifunctional: can be used for
           👌  cooking, baby food 
           👌 Minced Garlic
           👌 Salad spices
           👌 fruit juice drinks
           👌 Kitchen Dough Blender 
           👌 Egg Beater 

👉Capacity: 250ml
👉Rated power: 45W
👉Voltage = 220 Volts
👉Number of Speeds = 3
👉 Material  Stainless Steel, Silicone, Plastic
👉Rated voltage: 5V
👉Power supply mode: USB charging

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
አድራሻ:

❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969
ለዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-05-28 04:43:49+00:00,photos\@abaymart_6273.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6271,,2024-05-28 04:42:45+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6270,"💥AUTOMATIC BRUSH MOPPER!
👉Power full cleaning
👉Rotary mop
👉remove Hand pressure
👉Strong scrubbing
👉Once charge use for 30 Minute
👉High Quality
👉Remove dirt effectively
👉Have wet towel and Dry towel
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎች ለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-05-28 04:41:38+00:00,photos\@abaymart_6270.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6269,"💥3 PIECE SET
🤩3 የተለያየ መጠን ያላቸው ስሀኖች
👍ከ4 ሰአት በላይ ምግብን አሙቆ የሚያቆይ
🤩ለእይታ ማራኪ
👍ከቤት ውጪ ለሚውሉ ሰዎች ገላግሌ

🤩temprature warm up for 4hr

ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 04:41:02+00:00,photos\@abaymart_6269.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6268,"💥AIR POT FOR COFEE AND TEA
🤩3Liter ፔርሙዝ!
👉Brand:Red chery
👉insulated service hold hot beverage 
👉can easily despense the beverage
By using pump or level lid
👉Keep beverage for 24 hours
👉High quality
👉very easy to clean
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎች ለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-05-28 04:40:48+00:00,photos\@abaymart_6268.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6266,,2024-05-28 04:39:22+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6265,"💥cyber stick blender 

👉ዕንቁላል ፣ እና ፍራፍሬዎችን በደንብ በቀላሉ የሚፈጭ 
👉ክሬም ለመስራት ቀላል 
👉ለማፅዳት ቀላል 
👉በመጠኑ ትንሽ ስለሆነ ከቦታ ቦታ ለማንቀሳቀስ የሚቻል

👉model :- CYSB-3321 
👉200 Watts 
👉powerful instrument
👉whip cream or beat eggs in a matter of minutes without messing your kitchen
Q👉 blades are made of durable stainless steel
👉easy to clean




ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-05-28 04:38:30+00:00,photos\@abaymart_6265.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6264,"🤩😍እንዳያመልጥዎት!!!
ኑሮዎን የሚያቀሉ ምርጥ ኦሪጅናል በአየር የሚሞሉ ፍራሾች፣የልጆች መዋኛ ገንዳዎች እና መዝለያ መጫወቻዎችን በተመጣጣኝ ዋጋ አቅርበናል። ያሉበት እናደርሳለን!!!

አባይ ገበያ፤ ምርጥ ምርጡን ለናንተ!!!
👍  ይምጡና ይጎብኙን ተደስተው ይመለሳሉ

የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!

አድራሻ:
❇️ቁጥር 1:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
❇️ቁጥር 2:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!
ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART ፌስቡክ ገጻችን
ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን👈 ያስቀምጡልን",2024-05-27 18:05:50+00:00,photos\@abaymart_6264.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6263,,2024-05-27 15:52:26+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6262,"✳️ BABY'S LED LAMP
🤩የህፃናት ራስጌ ማብራት!
👉 በቻርጅ የሚሰራ
👉 ለልጅዎ ዓይን ደህንነት Eye Protection Mode ያለው
👉 መብራቱ ወደፈለጉት አቅጣጫ 360° መዞር የሚችል
👉 ለማንበቢያ፤ ለመኝታ ቤት.... መሆን የሚችል

የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-05-27 15:45:25+00:00,photos\@abaymart_6262.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6261,,2024-05-27 15:45:09+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6260,"✳️ LED PET CABIN MINI TABLE LAMP
🤩የህፃናት ራስጌ ማብራት!
PRODUCT SPECIFICATIONS:
👉 Material: ABS
👉 Size: 8 X 28 cm
👉 Two Gear Lighting
👉 Fluorescent Night Light
👉 Lamp Light: White
👉 Power Source: USB
👉 Chargeable
👉 Flexible Neck to use it at different heights and angles
👉 Eco-Friendly
👉 Colors: Peach and Green


የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-05-27 15:42:36+00:00,photos\@abaymart_6260.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6259,,2024-05-27 15:40:20+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,6258,"💥3PCS BABY BRUSH
🤩የህፃናት ምላስ ማፅጃ ብሩሽ
👉COMPREHENSIVE 
👉GENTLE 
👉VERSATILE 
👉HYGIENIC
👉DURABLE

የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-05-27 15:38:53+00:00,photos\@abaymart_6258.jpg
ABAY MART ዓባይ ገበያ,@abaymart,6257,,2024-05-27 15:38:23+00:00,
